filename,cc,loc,ncc,ic
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\SourceNode.java,1,9,0,111.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\Stamped.java,1,4,0,46.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StampedRecord.java,1,3,0,33.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StandbyTask.java,1,26,0,590.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StandbyTaskCreator.java,1,22,0,367.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateDirectory.java,1,3,0,1589.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateManager.java,0,0,0,29.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateManagerUtil.java,1,1,0,396.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateRestoreCallbackAdapter.java,1,1,0,62.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StateUpdater.java,1,4,0,220.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StaticTopicNameExtractor.java,1,3,0,40.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StoreChangelogReader.java,1,4,0,2393.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StoreToProcessorContextAdapter.java,2,7,0,124.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamsMetadataState.java,1,8,0,1627.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamsPartitionAssignor.java,1,4,0,4252.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamsProducer.java,4,49,0,823.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamsRebalanceListener.java,1,11,0,221.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamTask.java,8,79,0,2736.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamThread.java,1,3,0,3054.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\StreamThreadTotalBlockedTime.java,1,8,0,59.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\Task.java,1,3,0,219.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskAction.java,0,0,0,2.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskAndAction.java,1,5,0,55.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskExecutionMetadata.java,2,7,0,217.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskExecutor.java,1,9,0,858.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskManager.java,1,32,0,4780.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TaskMetadataImpl.java,1,11,0,129.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\Tasks.java,1,3,0,498.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TasksRegistry.java,0,0,0,35.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\ThreadMetadataImpl.java,1,17,0,229.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\ThreadStateTransitionValidator.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\ToInternal.java,1,3,0,24.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TopicPartitionMetadata.java,1,5,0,177.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\TopologyMetadata.java,1,4,0,1102.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\UnwindowedUnversionedChangelogTopicConfig.java,1,3,0,89.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\VersionedChangelogTopicConfig.java,1,6,0,145.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\WindowedChangelogTopicConfig.java,1,4,0,128.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\AssignmentInfo.java,1,10,0,1309.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\AssignorConfiguration.java,4,31,0,877.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\AssignorError.java,1,3,0,16.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ClientState.java,1,3,0,832.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ClientStateTask.java,1,5,0,25.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ClientTagAwareStandbyTaskAssignor.java,1,3,0,1161.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ConstrainedPrioritySet.java,1,5,0,105.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ConsumerProtocolUtils.java,4,14,0,180.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\CopartitionedTopicsEnforcer.java,1,5,0,500.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\DefaultStandbyTaskAssignor.java,2,19,0,149.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\FallbackPriorTaskAssignor.java,1,3,0,40.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\Graph.java,1,3,0,876.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\HighAvailabilityTaskAssignor.java,2,46,0,800.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\RackAwareTaskAssignor.java,1,18,0,1661.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\ReferenceContainer.java,0,0,0,9.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\StandbyTaskAssignmentUtils.java,1,1,0,185.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\StandbyTaskAssignor.java,1,3,0,95.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\StandbyTaskAssignorFactory.java,1,1,0,46.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\StickyTaskAssignor.java,1,3,0,799.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\StreamsAssignmentProtocolVersions.java,1,1,0,18.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\SubscriptionInfo.java,1,6,0,839.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\TaskAssignor.java,0,0,0,23.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\assignment\TaskMovement.java,1,5,0,1150.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\metrics\ProcessorNodeMetrics.java,1,1,0,749.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\metrics\StreamsMetricsImpl.java,1,3,0,3099.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\metrics\TaskMetrics.java,1,1,0,1282.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\metrics\ThreadMetrics.java,1,1,0,1001.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\metrics\TopicMetrics.java,1,23,0,192.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\AddNamedTopologyResult.java,1,3,0,55.75
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\KafkaStreamsNamedTopologyWrapper.java,1,3,0,765.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\NamedTopology.java,1,3,0,27.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\NamedTopologyBuilder.java,1,4,0,18.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\NamedTopologyStoreQueryParameters.java,1,8,0,161.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\namedtopology\RemoveNamedTopologyResult.java,1,5,0,187.5
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\tasks\DefaultTaskExecutor.java,1,6,0,400.25
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\tasks\DefaultTaskManager.java,1,3,0,541.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\tasks\TaskExecutor.java,0,0,0,50.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\tasks\TaskExecutorCreator.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\processor\internals\tasks\TaskManager.java,0,0,0,99.5
./kafka\streams\src\main\java\org\apache\kafka\streams\query\FailureReason.java,0,0,0,39.5
./kafka\streams\src\main\java\org\apache\kafka\streams\query\KeyQuery.java,1,4,0,44.25
./kafka\streams\src\main\java\org\apache\kafka\streams\query\package-info.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\Position.java,1,3,0,239.5
./kafka\streams\src\main\java\org\apache\kafka\streams\query\PositionBound.java,1,3,0,69.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\Query.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\QueryConfig.java,1,3,0,9.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\QueryResult.java,1,3,0,175.5
./kafka\streams\src\main\java\org\apache\kafka\streams\query\RangeQuery.java,1,4,0,69.25
./kafka\streams\src\main\java\org\apache\kafka\streams\query\StateQueryRequest.java,1,14,0,309.75
./kafka\streams\src\main\java\org\apache\kafka\streams\query\StateQueryResult.java,1,3,0,132.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\WindowKeyQuery.java,1,7,0,94.0
./kafka\streams\src\main\java\org\apache\kafka\streams\query\WindowRangeQuery.java,1,7,0,79.75
./kafka\streams\src\main\java\org\apache\kafka\streams\query\internals\AbstractQueryResult.java,1,2,0,46.25
./kafka\streams\src\main\java\org\apache\kafka\streams\query\internals\FailedQueryResult.java,1,4,0,88.25
./kafka\streams\src\main\java\org\apache\kafka\streams\query\internals\InternalQueryResultUtil.java,1,1,0,46.75
./kafka\streams\src\main\java\org\apache\kafka\streams\query\internals\SucceededQueryResult.java,1,3,0,107.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\HostInfo.java,1,5,0,109.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\KeyValueBytesStoreSupplier.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\KeyValueIterator.java,0,0,0,7.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\KeyValueStore.java,0,0,0,46.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\package-info.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\QueryableStoreType.java,0,0,0,24.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\QueryableStoreTypes.java,1,3,0,284.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\ReadOnlyKeyValueStore.java,1,3,0,114.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\ReadOnlySessionStore.java,1,6,0,807.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\ReadOnlyWindowStore.java,1,3,0,202.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\RocksDBConfigSetter.java,0,0,0,27.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\SessionBytesStoreSupplier.java,0,0,0,15.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\SessionStore.java,1,5,0,335.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\StateSerdes.java,1,6,0,319.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\StoreBuilder.java,0,0,0,58.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\Stores.java,1,4,0,1287.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\StoreSupplier.java,0,0,0,21.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\StreamsMetadata.java,1,11,0,253.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\TimestampedBytesStore.java,2,10,0,23.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\TimestampedKeyValueStore.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\TimestampedWindowStore.java,0,0,0,0.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\ValueAndTimestamp.java,1,5,0,114.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\VersionedBytesStore.java,0,0,0,13.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\VersionedBytesStoreSupplier.java,0,0,0,9.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\VersionedKeyValueStore.java,0,0,0,108.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\VersionedRecord.java,1,4,0,57.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\WindowBytesStoreSupplier.java,0,0,0,33.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\WindowStore.java,1,8,0,384.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\WindowStoreIterator.java,0,0,0,2.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractDualSchemaRocksDBSegmentedBytesStore.java,1,11,0,528.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractMergedSortedCacheStoreIterator.java,1,7,0,359.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractRocksDBSegmentedBytesStore.java,1,11,0,908.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractRocksDBTimeOrderedSegmentedBytesStore.java,1,3,0,719.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractSegments.java,1,7,0,454.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\AbstractStoreBuilder.java,1,11,0,94.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BatchWritingStore.java,0,0,0,7.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BlockBasedTableConfigWithAccessibleCache.java,1,4,0,12.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BufferKey.java,1,4,0,68.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\BufferValue.java,2,13,0,232.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CachedStateStore.java,0,0,0,33.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CacheFlushListener.java,0,0,0,4.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CacheFunction.java,0,0,0,2.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CachingKeyValueStore.java,1,5,0,1090.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CachingSessionStore.java,1,7,0,1418.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CachingWindowStore.java,1,8,0,1446.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingKeyValueBytesStore.java,1,3,0,204.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingListValueBytesStore.java,1,3,0,47.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingSessionBytesStore.java,1,3,0,176.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingTimestampedKeyValueBytesStore.java,1,3,0,55.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingTimestampedWindowBytesStore.java,1,4,0,40.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingVersionedKeyValueBytesStore.java,2,7,0,59.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ChangeLoggingWindowBytesStore.java,1,7,0,322.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CompositeKeyValueIterator.java,1,5,0,61.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CompositeReadOnlyKeyValueStore.java,1,7,0,345.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CompositeReadOnlySessionStore.java,1,7,0,823.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\CompositeReadOnlyWindowStore.java,1,7,0,508.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ContextualRecord.java,1,4,0,71.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\DelegatingPeekingKeyValueIterator.java,1,4,0,85.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ExceptionUtils.java,1,1,0,53.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\FilteredCacheIterator.java,1,31,0,147.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\GlobalStateStoreProvider.java,1,3,0,39.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\HasNextCondition.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemoryKeyValueBytesStoreSupplier.java,1,3,0,20.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemoryKeyValueStore.java,1,3,0,419.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemorySessionBytesStoreSupplier.java,1,5,0,45.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemorySessionStore.java,1,8,0,1493.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemoryTimeOrderedKeyValueChangeBuffer.java,1,5,0,1236.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemoryWindowBytesStoreSupplier.java,1,9,0,142.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\InMemoryWindowStore.java,1,12,0,1713.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueIteratorFacade.java,1,3,0,27.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueIterators.java,1,2,0,51.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueSegment.java,1,7,0,68.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueSegments.java,1,7,0,111.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueStoreBuilder.java,1,9,0,77.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueStoreWrapper.java,4,17,0,182.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueToTimestampedKeyValueByteStoreAdapter.java,2,6,0,219.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\KeyValueToTimestampedKeyValueIteratorAdapter.java,1,3,0,27.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LeftOrRightValue.java,5,9,0,117.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LeftOrRightValueDeserializer.java,1,4,0,69.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LeftOrRightValueSerde.java,5,10,0,28.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LeftOrRightValueSerializer.java,1,4,0,83.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ListValueStore.java,1,3,0,220.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ListValueStoreBuilder.java,1,9,0,82.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LogicalKeyValueSegment.java,1,8,0,539.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LogicalKeyValueSegments.java,1,9,0,197.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\LRUCacheEntry.java,1,3,0,107.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ManagedKeyValueIterator.java,0,0,0,4.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\Maybe.java,1,3,0,82.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MemoryLRUCache.java,4,14,0,332.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MemoryNavigableLRUCache.java,1,3,0,237.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MergedSortedCacheKeyValueBytesStoreIterator.java,1,5,0,54.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MergedSortedCacheSessionStoreIterator.java,1,7,0,71.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MergedSortedCacheWindowStoreIterator.java,1,5,0,93.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MergedSortedCacheWindowStoreKeyValueIterator.java,1,11,0,96.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredKeyValueStore.java,2,11,0,1030.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredSessionStore.java,1,11,0,1252.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredTimestampedKeyValueStore.java,1,7,0,196.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredTimestampedWindowStore.java,1,8,0,64.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredVersionedKeyValueStore.java,1,8,0,532.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredWindowedKeyValueIterator.java,1,14,0,106.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredWindowStore.java,1,13,0,1297.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\MeteredWindowStoreIterator.java,1,12,0,83.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\Murmur3.java,1,3,0,1137.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\NamedCache.java,1,17,0,639.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\NextIteratorFunction.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\OffsetCheckpoint.java,1,4,0,454.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\OrderedBytes.java,5,26,0,125.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\PeekingKeyValueIterator.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\PositionSerde.java,1,2,0,196.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\PrefixedSessionKeySchemas.java,1,3,0,1189.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\PrefixedWindowKeySchemas.java,1,3,0,1282.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\QueryableStoreProvider.java,1,4,0,55.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ReadOnlyKeyValueStoreFacade.java,1,3,0,80.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ReadOnlyWindowStoreFacade.java,1,3,0,258.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RecordConverter.java,0,0,0,1.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RecordConverters.java,1,1,0,71.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBGenericOptionsToDbOptionsColumnFamilyOptionsAdapter.java,1,5,0,2029.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbIndexedTimeOrderedWindowBytesStoreSupplier.java,5,28,0,464.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbIterator.java,2,7,0,94.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBKeyValueBytesStoreSupplier.java,1,5,0,40.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBRangeIterator.java,6,25,0,176.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBSegmentedBytesStore.java,1,7,0,35.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbSessionBytesStoreSupplier.java,1,5,0,63.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBSessionStore.java,1,3,0,371.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBStore.java,1,4,0,1705.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedKeyValueBuffer.java,1,5,0,630.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedKeyValueBytesStore.java,1,5,0,122.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedKeyValueBytesStoreSupplier.java,1,3,0,25.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbTimeOrderedSessionBytesStoreSupplier.java,1,7,0,93.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedSessionSegmentedBytesStore.java,1,3,0,383.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedSessionStore.java,1,4,0,397.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedWindowSegmentedBytesStore.java,1,3,0,249.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimeOrderedWindowStore.java,1,10,0,348.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimestampedSegmentedBytesStore.java,1,7,0,46.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimestampedStore.java,1,4,0,1398.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBTimestampedWindowStore.java,1,5,0,21.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbVersionedKeyValueBytesStoreSupplier.java,1,5,0,112.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBVersionedStore.java,1,10,0,2204.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBVersionedStoreRestoreWriteBuffer.java,1,6,0,509.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBVersionedStoreSegmentValueFormatter.java,1,3,0,1506.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDbWindowBytesStoreSupplier.java,2,11,0,334.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\RocksDBWindowStore.java,1,7,0,255.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\Segment.java,0,0,0,2.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\SegmentedBytesStore.java,1,3,0,289.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\SegmentedCacheFunction.java,1,4,0,86.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\SegmentIterator.java,1,11,0,149.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\Segments.java,0,0,0,10.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\SessionKeySchema.java,2,3,0,389.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\SessionStoreBuilder.java,1,8,0,78.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\StateStoreProvider.java,0,0,0,12.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\StoreQueryUtils.java,1,2,0,1092.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\StreamsMetadataImpl.java,1,14,0,274.0
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\StreamThreadStateStoreProvider.java,1,3,0,310.25
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\ThreadCache.java,1,5,0,658.75
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\TimeOrderedCachingWindowStore.java,1,10,0,1967.5
./kafka\streams\src\main\java\org\apache\kafka\streams\state\internals\TimeOrderedKeyValueBuffer.java,1,5,0,100.0
